,Time,Speed,Y_component,X_component
0,0.0,4.862017812485182,0.9596610453129863,-0.2811595243074408
1,0.0,4.2141745545207225,0.9974187539036604,0.071804104069819
2,0.0,4.336647099945402,0.24019459810705657,-0.9707247576116463
3,0.0,6.139526066106755,0.39983668348631285,-0.9165863988401017
4,0.0,11.658713270825073,-0.7654985738406551,-0.6434375909502981
5,0.0,14.65977621761276,0.9098641162626454,-0.4149063628550368
6,0.0,10.722782569230317,-0.999959485835227,0.00900148255279955
7,0.0,6.560605117155626,0.8720353508239337,0.48944289443547834
8,0.0,5.478872390398593,-0.9970519091027887,0.07672998471578293
9,0.0,7.882378016080246,-0.17106284396338492,-0.9852601196715305
10,0.0,1.664036565869782,-0.15711040395209203,-0.9875810452666711
11,0.0,2.749474045127388,0.6733766157985421,0.7392996234921958
12,0.0,2.041827626566257,-0.9612917171535251,-0.27553263787077414
13,0.0,5.681287906211938,0.9479924655621087,0.31829276654909117
14,0.0,20.172239401864736,0.04940937443632861,-0.9987786109633159
15,0.0,1.6346523217102442,-0.6746069492585486,0.7381771223846442
16,0.0,6.5196354616263665,0.9999043833098331,0.013828385219624815
17,0.0,5.822923376253364,-0.9379762475111754,0.34669952279294264
18,0.0,8.905979579209234,-0.3711451637634087,-0.9285748582720903
19,0.0,4.917775894183006,0.696131661755294,-0.7179141379732071
20,0.0,10.864400688299856,0.9961467240079183,0.08770236170304854
21,0.0,34.42357860807686,0.9186786422351216,-0.3950057623643401
22,0.0,8.247981833870156,-0.954135859630801,-0.29937394904465586
23,0.0,91.05365463262245,0.21598596949627014,-0.9763964671078835
24,0.0,42.52652899336684,-0.48078113984396464,-0.8768406329375584
25,0.0,13.89152333581485,0.27972988263988213,-0.9600787429988635
26,0.0,10.761878942359433,-0.9564748740943377,-0.2918146933007671
27,0.0,34.49980658350028,0.14415558901990547,-0.9895550344242224
28,1.0,1.1442943448037348,0.3410771365887511,-0.9400353115156996
29,1.0,8.319285706708127,-0.026904031591028024,-0.9996380210276862
30,1.0,3.5875064626044635,0.7512603112624311,0.6600060187012503
31,1.0,10.331388452696608,-0.8575560980260607,-0.5143904535839651
32,1.0,4.966014306859317,-0.7987594474186988,-0.6016505174595755
33,1.0,5.747195917878971,-0.44242518602616043,-0.896805416336073
34,1.0,5.1499978601990986,-0.9186010878952929,-0.3951860844179414
35,1.0,6.29464743466269,-0.03728232398275246,-0.9993047724885763
36,1.0,3.4201765961617787,-0.9694349219578796,0.2453485930029354
37,1.0,9.421087377882712,0.8535863871998682,-0.5209513217058545
38,1.0,125.0871265813582,-0.10529319151637372,-0.9944412219031833
39,1.0,1.5238625845783589,-0.9448223280994783,0.3275832235092047
40,1.0,1.003238187131132,-0.6911783471833383,-0.7226842272977242
41,1.0,2.748628821492576,0.7790140493105637,-0.6270064680501777
42,1.0,16.331099161330247,0.976678405678794,0.21470745650938425
43,1.0,3.595939596050659,-0.9263278628485805,-0.3767183171951976
44,1.0,9.508062010130288,-0.3922412627484006,-0.919862376552895
45,1.0,3.0817833360871485,-0.9380120504103204,-0.3466026446595964
46,1.0,2.9514090269684043,-0.8912900061024418,0.4534337052115879
47,1.0,6.224921052026779,-0.8262783793147628,-0.563261963811661
48,1.0,35.034083417069176,-0.9420225589468771,-0.3355495469154701
49,1.0,9.327941393038952,-0.9834125286681937,-0.18138301590399564
50,1.0,8.015401109231682,-0.378837403044576,0.9254632472737325
51,1.0,3.6274925038822783,-0.4688675869695737,0.8832684676186111
52,1.0,6.497609301070018,0.7549374368672732,0.6557968179369824
53,1.0,3.8558273912569403,-0.7492706911325047,-0.6622638684163727
54,1.0,51.6264275872243,0.9708768871005843,0.2395789433441083
55,1.0,43.41279958045545,0.4848802207334021,-0.8745805689252005
56,2.0,5.136738498299482,-0.0032928514256648925,-0.9999945785500481
57,2.0,15.294274990417684,0.2921257514670147,-0.9563799168373581
58,2.0,5.991760949646172,-0.5560907945078518,-0.8311215484293656
59,2.0,3.4688315631861455,-0.20443227040624015,-0.9788807112291824
60,2.0,5.163787774900596,-0.4261330458756614,-0.9046605038425914
61,2.0,1.6454662698301354,-0.9312480187030294,-0.3643859597482895
62,2.0,10.729062527579162,0.03872358205358329,-0.9992499608170818
63,2.0,11.910035123938666,0.9676384229613312,-0.2523408060716858
64,2.0,11.078350828593999,0.9835698307995936,0.1805280807543768
65,2.0,7.438027432896192,-0.5608200837307266,-0.8279376991563199
66,2.0,10.027953753162796,-0.10369507488938304,-0.994609135009168
67,2.0,9.67841887876643,0.5930273959983772,-0.8051822822165077
68,2.0,0.8970557711621725,0.35510997552147927,-0.93482453181607
69,2.0,6.20056065546963,-0.3852938368868643,0.9227939419269063
70,2.0,7.170994279860508,0.19877876569632397,-0.9800443879275296
71,2.0,3.348176224958308,0.5694973238160617,-0.8219931862043285
72,2.0,7.769016665807893,0.6251963433806311,0.7804675087558021
73,2.0,47.773145064054276,-0.8931107831062925,-0.4498367805096253
74,2.0,8.57837553455039,-0.25998831089444646,-0.9656117637012573
75,2.0,68.3874992674616,-0.09362693019085871,0.995607351290174
76,2.0,7.005100500885587,-0.001875526624494958,-0.9999982411983936
77,2.0,5.427750453631276,-0.19553048065101522,0.980697624722515
78,2.0,9.531817306409499,-0.21394358532077126,-0.976846017701917
79,2.0,53.51236900326816,-0.1683766830907221,0.9857227260195265
80,2.0,16.766314097028623,0.8488022004797675,0.5287105299317431
81,2.0,38.59553284711817,0.8257472556796681,0.564040308610561
82,3.0,15.865026191559565,0.9159503299498559,-0.40129165586235416
83,3.0,5.215956150947764,-0.0036349985650577237,-0.9999933933708922
84,3.0,16.061671598193897,0.9915176258408455,-0.12997229569001745
85,3.0,5.296584993850479,-0.13234358387672038,-0.9912039022353905
86,3.0,14.815270494151726,0.24767076484620992,-0.9688442559258393
87,3.0,5.163386097612599,-0.996698667320694,-0.08118969491969201
88,3.0,7.939007753490439,-0.8785479889717038,-0.4776540914446092
89,3.0,1.4878953561062145,-0.9999682336660454,0.007970674928084459
90,3.0,3.8449629962688334,0.5643682783831783,-0.8255231349603762
91,3.0,25.134738430154794,-0.995325213493814,-0.09658011898674358
92,3.0,10.259812621246837,0.9284194969389111,0.3715336293038612
93,3.0,4.213991082595609,0.06442767807379818,0.99792237889428
94,3.0,8.707502243577608,-0.4563978569947454,-0.8897758122867828
95,3.0,2.847924441948186,0.23276309583236218,-0.9725334653463267
96,3.0,2.557509750928962,-0.6670267229743291,-0.7450337917424468
97,3.0,8.602027738501357,-0.5274845940498809,-0.8495645961550141
98,3.0,7.484140959577347,0.9134811195405146,0.4068811180713698
99,3.0,115.9933974539777,0.5898964870154219,-0.8074788756412543
100,3.0,111.22200884749677,-0.476990757230812,-0.8789083100735687
101,3.0,54.03757707877181,-0.13089443613318422,-0.991396311567365
102,3.0,31.02422796908517,-0.45633403497970476,0.8898085459912944
103,3.0,40.17748595808969,0.9312651954797853,0.36434205863171687
104,3.0,18.054882881452833,-0.30486263017132775,-0.9523963338469024
105,3.0,4.451588071570171,0.5247063988670366,-0.8512832636602146
106,4.0,9.570135712692426,0.40658631607083157,-0.9136123727182934
107,4.0,3.2697575715805876,-0.13882938250000526,-0.9903163143938746
108,4.0,2.9282499408436666,0.13782574695860367,-0.9904564924696607
109,4.0,5.472317614361069,0.9231798652051886,-0.3843682303205219
110,4.0,10.027462153329978,0.906280935709601,-0.422675839822115
111,4.0,10.8677467213002,0.19178417294682074,-0.9814371253458388
112,4.0,4.054753766097641,-0.2627480227533386,-0.964864486101137
113,4.0,2.804528866213729,-0.17228733490436693,-0.9850467370797948
114,4.0,22.444059265810395,-0.8919491630192933,-0.45213569930849534
115,4.0,1.0161085106334682,-0.16046324968556563,-0.9870418154771093
116,4.0,3.3643699169342542,0.026096459248199696,-0.9996594294131912
117,4.0,3.2571937273642937,0.12190200474703654,-0.9925421407873086
118,4.0,14.597827840220482,0.8480599469468307,0.5299002985322228
119,4.0,7.317580265538718,-0.994080645490794,0.10864469734233007
120,4.0,45.05564205968453,0.49933373351272137,-0.8664097313490001
121,4.0,8.459563474509318,0.9376002593564747,0.34771504663254243
122,4.0,6.180239247052837,0.6970364536835759,-0.71703569104768
123,4.0,5.963759651819919,-0.8975439646349115,-0.4409249726965403
124,4.0,12.771164551901858,-0.47393350540600065,-0.8805606353077454
125,4.0,10.261613266811334,-0.8593123401473965,0.511451172713882
126,4.0,52.198560575915884,0.36111974256204665,-0.9325194537015951
127,4.0,135.27677470883438,-0.9846753615468746,-0.174397340468631
128,4.0,24.61406824888189,-0.9315641814330182,-0.3635769187820242
129,4.0,202.97672419194367,0.10415723195762032,0.9945608433026742
130,5.0,1.3647336302011865,0.8697133361153763,-0.4935572033544467
131,5.0,2.9194131467024906,0.10882588764912364,-0.9940608261959529
132,5.0,9.094607685566631,0.5501472095601582,-0.8350676905575808
133,5.0,10.33859899780096,0.25343633539616733,-0.967352068225918
134,5.0,6.48901640439973,0.7088842947207927,-0.7053247880928363
135,5.0,4.9568594971421955,0.9999917863600919,-0.004053049759424723
136,5.0,4.314363110163104,0.38904253483671736,-0.921219792496786
137,5.0,24.735946802702554,0.21257370542319035,-0.9771450351726988
138,5.0,11.442788539645013,0.899280848182143,-0.4373716452775663
139,5.0,2.7586462238032605,-0.9401588935310553,-0.34073634222733246
140,5.0,6.6283718295284535,-0.9967174002275442,0.08095939774754743
141,5.0,4.543222587050829,0.8877415584867933,-0.46034218287643314
142,5.0,9.70115873526901,0.987628357893911,0.15681271212429426
143,5.0,0.7670880044931806,0.45608214544166287,0.8899376813065789
144,5.0,7.191252896502956,-0.5950802709207319,0.8036662685225183
145,5.0,1.294191362669429,-0.31026536764504575,0.9506499890286039
146,5.0,8.947470516472832,0.41371608525079095,0.9104059538495783
147,5.0,14.679903529219478,0.2457878387849309,0.9693236499257782
148,5.0,29.44165073385054,-0.9978506957687088,0.06552853541705089
149,5.0,10.125484239067664,-0.9984477827699901,0.05569582642972849
150,5.0,145.90896086805802,-0.9568299283473763,-0.2906483927682291
151,5.0,5.583401692000291,-0.9615406328852367,-0.27466272282684906
152,5.0,6.75994834543488,0.12435185896735484,-0.9922381846972848
153,5.0,48.311262817912045,-0.9067491960260267,0.42167036356157916
154,5.0,97.05590713153825,0.17217983889916585,-0.9850655323767336
155,5.0,96.24868373133395,-0.8200526734347094,-0.5722880505414958
156,5.0,16.909126588074223,-0.8692770099498507,-0.4943252774971629
157,6.0,4.31093745496518,0.6501908517135594,-0.7597709235999996
158,6.0,4.697824599260954,0.8145712210494441,-0.5800635532749988
159,6.0,6.458971528670879,0.3911275032350778,-0.9203365016194318
160,6.0,9.037557297441566,-0.9980225181143096,0.0628574047887145
161,6.0,14.281284776945467,-0.5313722373218721,-0.8471384452399431
162,6.0,0.8294545892484765,0.30133233254714625,0.953519179336051
163,6.0,12.043056800901988,-0.5742721273380698,-0.8186644756935577
164,6.0,8.418318744389952,0.9531233319779036,-0.3025820781859679
165,6.0,9.408730944495476,0.8042795522498903,-0.5942511269090838
166,6.0,16.18293875626364,-0.9775198822537939,-0.2108432588406113
167,6.0,5.258953458730555,-0.7471977597500704,-0.6646017663416763
168,6.0,3.968570818110449,0.6146766951650547,-0.7887791582065073
169,6.0,12.779463103371347,0.9956264502163953,0.09342361387518495
170,6.0,148.72578011653513,-0.8912985171449955,-0.453416975129
171,6.0,3.1804191161496194,0.319705809923349,0.9475168574232626
172,6.0,7.692616433101586,0.9987762841935172,-0.049456386165902436
173,6.0,10.543784547780321,0.9842691051362092,-0.17667577274308366
174,6.0,3.7985249473595077,0.1331111543833696,-0.9911011152141475
175,6.0,157.52083997411654,0.057939507211641754,-0.9983200957128291
176,6.0,4.040836505075956,-0.96855765880024,-0.2487891910421308
177,6.0,3.714362458874588,0.78517288874336,-0.619276622183017
178,6.0,6.663629226840835,0.5664321855770331,-0.8241083540059677
179,6.0,13.751498883155328,0.06655941356170605,-0.9977824634990945
180,6.0,68.94222328533735,0.8613286446669708,-0.5080481924740595
181,6.0,86.35449435376617,0.7898691641522954,0.6132753896263524
182,6.0,25.888132706187637,-0.02777656140149353,-0.9996141568808983
183,6.0,9.802507124810406,0.2754988664778514,0.9613013963213717
184,6.0,12.528471425797823,0.27936109749052573,-0.9601861159217461
185,6.0,39.914059428748466,-0.7987261340114595,-0.6016947422465216
186,6.0,3.0464771807361317,-0.013773664432346658,-0.9999051385847085
187,6.0,2.791259368318483,-0.9681083677862945,0.25053181079886194
188,7.0,4.5174677186392,-0.04434756261914208,-0.9990161628771284
189,7.0,12.13516496052635,0.2837929505636088,-0.958885582960971
190,7.0,6.256989884720181,0.8673441662859233,-0.49770884783151764
191,7.0,12.715997351597652,-0.9912008822950862,0.13236620013221992
192,7.0,9.479508471230846,0.48379254358496515,-0.8751827093650729
193,7.0,10.54354925411415,-0.8980494333681825,-0.4398945501220562
194,7.0,5.762085293713184,0.8173346819602297,-0.5761631866623987
195,7.0,6.925315431982718,0.8980942247752202,0.4398030961980556
196,7.0,7.552385408663218,0.2284470329361538,-0.9735563430755654
197,7.0,3.6173562774458623,0.5441372710716783,0.838996203942942
198,7.0,7.825630659725435,0.20103769277674577,-0.9795835064367931
199,7.0,10.91481276467966,-0.7686074967077131,-0.6397206546647551
200,7.0,3.8411179855718394,0.38546336170568674,0.9227231420001076
201,7.0,16.551527386848665,-0.6215573643148702,-0.7833686506785624
202,7.0,1.683029834658337,0.7850249630186992,-0.6194641292580952
203,7.0,12.232208316583643,-0.8237380098702883,-0.5669706263069865
204,7.0,7.266593112623334,0.8077097290949292,-0.5895803537478128
205,7.0,5.108991824978827,-0.5994046737826793,-0.8004461487492334
206,7.0,15.527994883828288,-0.5198024223574538,-0.85428651031801
207,7.0,8.556120872027197,0.9967529418326478,-0.08052063678313989
208,7.0,7.557972649396557,0.39536604059235975,-0.9185236490947419
209,7.0,5.008310436865576,0.8763203556899982,0.48172879735734614
210,7.0,57.87522183241552,0.08107518424743385,0.9967079885800277
211,7.0,223.04162205100147,0.9410204633192809,0.3383496528952941
212,7.0,18.075973195731702,0.01718290497113094,0.9998523629900331
213,7.0,21.87336125397772,0.9995099492011074,-0.03130273866612652
214,7.0,46.84767749448113,0.5257417705523294,0.8506442209857785
215,7.0,31.663376966603295,0.2987807397010472,-0.9543217851352316
216,7.0,7.289446153760936,0.4899414554955059,0.8717553384906485
217,7.0,2.084726649599869,0.9324027919745621,-0.36142085373984895
218,7.0,17.36979411742387,-0.8492992475053667,-0.5279117238580877
219,8.0,8.977598984617348,0.8492272521282416,-0.528027531709016
220,8.0,4.537925837354439,-0.29444468552893255,-0.9556685236857851
221,8.0,9.514381131374959,0.8751080832556605,-0.4839275179410693
222,8.0,8.367661315511814,0.9636320688983067,-0.26723255002108065
223,8.0,4.950257811286931,0.4208821387611648,-0.907115331846964
224,8.0,12.631891703127256,0.9949075614535569,-0.10079158775680103
225,8.0,6.147937414609499,0.7468685722850857,-0.6649716803991264
226,8.0,7.243780539372646,-0.2340144419817245,-0.9722331206783598
227,8.0,19.07076068376617,-0.8792285399980285,-0.4764002250764953
228,8.0,44.785836106129246,0.40830243604589606,-0.9128467126078655
229,8.0,0.5647259685029581,0.9194482902815749,0.3932109376636016
230,8.0,5.667150702711822,-0.22420000640800475,-0.9745431530346158
231,8.0,7.270141815279663,0.10889444432525584,-0.9940533184870386
232,8.0,85.3467108431924,0.9601462726435176,0.27949800558995036
233,8.0,12.202710934629907,0.46506198986832986,-0.8852781176442289
234,8.0,6.401504683256279,-0.7624736764707526,-0.6470192367226604
235,8.0,39.9387328689924,0.7928053447749173,-0.6094749258963198
236,8.0,18.67362256540827,-0.06108022832365106,0.9981328597476042
237,8.0,13.250739184870119,-0.22499579358872154,-0.9743597348348203
238,8.0,4.163801336081115,0.982180181932385,-0.18794172027324618
239,8.0,4.537906512955548,0.9902183655747582,-0.13952630031092503
240,8.0,1.8275728589586597,0.6564189686906683,-0.7543965386605902
241,8.0,15.520730621384809,-0.8598027547917182,0.5106263045051367
242,8.0,5.947896554837569,0.6663706942870626,-0.745620612507043
243,8.0,2.615758571917366,0.8806923258837525,0.4736887449892243
244,8.0,12.111087872174775,-0.9937137029058947,0.11195122445536423
245,8.0,3.490125468646399,0.9533529607497446,0.30185780133979606
246,8.0,15.342632033725414,-0.852967178791063,0.5219645504296386
247,8.0,104.09007827568499,-0.09141806678511324,-0.9958126013790308
248,8.0,4.305174412007688,0.3174352872578405,0.9482799367294091
249,8.0,7.110549319793134,0.7828603939678557,0.6221973991881466
